model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
mistral7b,MQ_0921,0.604,False,False,False,C
mistral7b,MQ_0185,0.6045,False,True,True,D
mistral7b,MQ_0010,0.6048,True,True,False,B
mistral7b,MQ_0903,0.6052,True,False,False,D
mistral7b,MQ_0517,0.6059,True,False,True,C
mistral7b,MQ_0994,0.6064,False,False,False,C
mistral7b,MQ_0668,0.6085,False,False,False,B
mistral7b,MQ_0922,0.6112,True,True,False,A
mistral7b,MQ_0583,0.6119,False,False,False,C
mistral7b,MQ_0221,0.6132,False,False,True,D
mistral7b,MQ_0321,0.6134,True,True,False,A
mistral7b,MQ_0616,0.6135,True,True,False,C
mistral7b,MQ_0207,0.6149,False,False,True,B
mistral7b,MQ_0324,0.6154,True,False,False,B
mistral7b,MQ_0492,0.6162,True,False,True,B
mistral7b,MQ_0533,0.6177,False,False,False,B
mistral7b,MQ_0147,0.6188,False,True,True,C
mistral7b,MQ_0485,0.619,True,False,True,B
mistral7b,MQ_0371,0.62,False,False,False,B
mistral7b,MQ_0342,0.6207,False,False,False,A
mistral7b,MQ_0197,0.6211,True,False,True,D
mistral7b,MQ_0990,0.6214,True,True,True,A
mistral7b,MQ_0326,0.6217,False,False,False,B
mistral7b,MQ_0012,0.6226,True,False,False,A
mistral7b,MQ_0537,0.6237,True,True,True,B
mistral7b,MQ_0607,0.6248,False,True,True,C
mistral7b,MQ_0628,0.6275,True,True,False,D
mistral7b,MQ_0717,0.6284,True,False,False,B
mistral7b,MQ_0180,0.6292,True,True,False,C
mistral7b,MQ_0887,0.6303,False,False,False,C
mistral7b,MQ_0659,0.6306,True,False,True,B
mistral7b,MQ_0317,0.6308,True,False,True,C
mistral7b,MQ_0217,0.6326,False,False,False,B
mistral7b,MQ_0240,0.6338,False,False,False,D
mistral7b,MQ_0838,0.6349,True,True,False,D
mistral7b,MQ_0857,0.6379,True,False,False,D
mistral7b,MQ_0754,0.6382,True,True,False,A
mistral7b,MQ_0339,0.6395,True,False,True,D
mistral7b,MQ_0594,0.6405,True,False,True,C
mistral7b,MQ_0365,0.6411,True,False,False,B
mistral7b,MQ_0783,0.6417,True,False,False,D
mistral7b,MQ_0637,0.6419,True,False,True,A
mistral7b,MQ_0896,0.6427,False,False,False,C
mistral7b,MQ_0387,0.644,True,True,False,B
mistral7b,MQ_0920,0.6448,False,True,False,A
mistral7b,MQ_0675,0.6456,True,False,False,B
mistral7b,MQ_0892,0.6504,True,True,False,C
mistral7b,MQ_0557,0.6522,False,True,False,A
mistral7b,MQ_0553,0.6555,False,False,False,C
mistral7b,MQ_0487,0.6565,True,True,True,A
mistral7b,MQ_0596,0.6574,True,False,False,B
mistral7b,MQ_0550,0.6601,True,True,False,B
mistral7b,MQ_0219,0.6606,True,False,False,D
mistral7b,MQ_0128,0.6644,False,True,True,A
mistral7b,MQ_0039,0.6649,True,True,True,D
mistral7b,MQ_0527,0.6659,False,True,True,C
mistral7b,MQ_0203,0.6667,False,False,False,C
mistral7b,MQ_0454,0.6683,False,True,False,B
mistral7b,MQ_0390,0.669,False,True,False,C
mistral7b,MQ_0351,0.6695,True,False,True,B
mistral7b,MQ_0184,0.6699,True,True,False,B
mistral7b,MQ_0208,0.6718,True,True,True,D
mistral7b,MQ_0592,0.6747,True,True,False,C
mistral7b,MQ_0174,0.6768,False,False,False,D
mistral7b,MQ_0349,0.6782,True,False,False,A
mistral7b,MQ_0552,0.6793,False,False,False,A
mistral7b,MQ_0510,0.6831,True,True,False,C
mistral7b,MQ_0211,0.6853,False,True,True,A
mistral7b,MQ_0820,0.6854,False,False,False,B
mistral7b,MQ_0323,0.6861,True,False,False,D
mistral7b,MQ_0018,0.6884,True,True,False,D
mistral7b,MQ_0216,0.6902,True,False,True,D
mistral7b,MQ_0310,0.6905,True,False,False,B
mistral7b,MQ_0530,0.6935,True,False,True,B
mistral7b,MQ_0639,0.6956,False,False,False,A
mistral7b,MQ_0940,0.7006,True,True,False,B
mistral7b,MQ_0418,0.7066,False,False,False,C
mistral7b,MQ_0881,0.7135,True,False,False,A
mistral7b,MQ_0113,0.7142,True,False,True,D
mistral7b,MQ_0237,0.7145,False,True,True,C
mistral7b,MQ_0482,0.7179,True,False,True,B
mistral7b,MQ_0083,0.7187,True,False,False,D
mistral7b,MQ_0900,0.7212,False,False,False,D
mistral7b,MQ_0268,0.7217,False,False,True,A
mistral7b,MQ_0902,0.7241,True,False,False,D
mistral7b,MQ_0491,0.7252,True,True,False,D
mistral7b,MQ_0869,0.7261,True,False,True,A
mistral7b,MQ_0046,0.7274,False,False,False,D
mistral7b,MQ_0952,0.7286,True,False,False,B
mistral7b,MQ_0015,0.729,True,True,False,D
mistral7b,MQ_0004,0.7298,True,False,True,B
mistral7b,MQ_0978,0.733,False,False,True,C
mistral7b,MQ_0813,0.736,False,False,False,B
mistral7b,MQ_0684,0.7433,True,False,False,A
mistral7b,MQ_0259,0.7435,False,False,False,D
mistral7b,MQ_0951,0.7456,False,False,False,D
mistral7b,MQ_0705,0.7465,False,False,True,D
mistral7b,MQ_0811,0.7538,True,False,False,B
mistral7b,MQ_0256,0.7627,False,False,False,D
mistral7b,MQ_0043,0.7637,True,True,True,D
mistral7b,MQ_0364,0.764,False,False,False,A
mistral7b,MQ_0497,0.7658,False,False,False,A
mistral7b,MQ_0225,0.7675,False,False,False,D
mistral7b,MQ_0899,0.7694,False,False,False,A
mistral7b,MQ_0092,0.7703,False,False,False,A
mistral7b,MQ_0834,0.7732,True,True,True,C
mistral7b,MQ_0566,0.7797,False,False,True,A
mistral7b,MQ_0423,0.7826,True,True,True,A
mistral7b,MQ_0773,0.784,True,True,True,D
mistral7b,MQ_0987,0.7916,False,False,False,A
mistral7b,MQ_0658,0.7967,True,True,True,D
qwen25,MQ_0717,0.2536,False,False,False,B
qwen25,MQ_0343,0.3175,True,False,False,B
qwen25,MQ_0455,0.4801,True,True,False,C
qwen25,MQ_0042,0.5942,False,False,False,B
qwen25,MQ_0205,0.5942,True,False,False,C
qwen25,MQ_0206,0.5942,False,False,False,B
qwen25,MQ_0246,0.5942,False,False,False,B
qwen25,MQ_0298,0.5942,False,True,False,A
qwen25,MQ_0436,0.5942,True,False,False,A
qwen25,MQ_0501,0.5942,True,False,False,C
qwen25,MQ_0594,0.5942,True,False,False,C
qwen25,MQ_0954,0.5942,False,True,False,C
qwen25,MQ_0969,0.5942,False,False,False,B
qwen25,MQ_0998,0.5942,False,True,False,D
qwen25,MQ_0052,0.6049,False,False,True,D
qwen25,MQ_0071,0.6049,True,False,False,B
qwen25,MQ_0259,0.6049,True,False,False,D
qwen25,MQ_0404,0.6049,False,True,False,B
qwen25,MQ_0596,0.6049,True,False,False,B
qwen25,MQ_0641,0.6049,True,False,False,A
qwen25,MQ_0668,0.6049,False,True,False,B
qwen25,MQ_0678,0.6049,False,True,False,A
qwen25,MQ_0687,0.6049,False,True,False,A
qwen25,MQ_0919,0.6049,True,False,False,B
qwen25,MQ_0009,0.6644,True,False,True,D
qwen25,MQ_0017,0.6644,True,True,False,D
qwen25,MQ_0029,0.6644,False,True,False,D
qwen25,MQ_0039,0.6644,False,True,True,D
qwen25,MQ_0041,0.6644,True,False,True,D
qwen25,MQ_0044,0.6644,False,False,True,D
qwen25,MQ_0072,0.6644,True,False,True,A
qwen25,MQ_0099,0.6644,False,True,True,A
qwen25,MQ_0116,0.6644,True,False,True,A
qwen25,MQ_0145,0.6644,True,False,True,D
qwen25,MQ_0160,0.6644,False,False,True,D
qwen25,MQ_0165,0.6644,False,True,True,D
qwen25,MQ_0167,0.6644,True,False,True,D
qwen25,MQ_0221,0.6644,True,True,False,D
qwen25,MQ_0262,0.6644,False,False,True,A
qwen25,MQ_0285,0.6644,False,False,False,C
qwen25,MQ_0302,0.6644,False,True,False,A
qwen25,MQ_0316,0.6644,False,True,False,A
qwen25,MQ_0318,0.6644,True,False,True,A
qwen25,MQ_0352,0.6644,True,False,True,D
qwen25,MQ_0370,0.6644,True,False,True,D
qwen25,MQ_0399,0.6644,False,False,False,C
qwen25,MQ_0407,0.6644,True,False,True,D
qwen25,MQ_0433,0.6644,True,True,False,A
qwen25,MQ_0467,0.6644,False,False,False,B
qwen25,MQ_0486,0.6644,False,False,True,A
qwen25,MQ_0506,0.6644,True,True,False,D
qwen25,MQ_0514,0.6644,True,False,True,A
qwen25,MQ_0536,0.6644,True,False,False,A
qwen25,MQ_0579,0.6644,True,True,False,A
qwen25,MQ_0591,0.6644,False,False,False,C
qwen25,MQ_0646,0.6644,True,False,False,A
qwen25,MQ_0650,0.6644,False,False,True,D
qwen25,MQ_0662,0.6644,False,False,False,C
qwen25,MQ_0703,0.6644,False,True,True,D
qwen25,MQ_0721,0.6644,False,True,False,D
qwen25,MQ_0757,0.6644,True,False,False,D
qwen25,MQ_0761,0.6644,False,False,False,B
qwen25,MQ_0768,0.6644,False,True,False,D
qwen25,MQ_0773,0.6644,False,True,True,D
qwen25,MQ_0777,0.6644,False,False,False,C
qwen25,MQ_0785,0.6644,False,False,True,A
qwen25,MQ_0800,0.6644,True,False,False,D
qwen25,MQ_0805,0.6644,True,False,True,A
qwen25,MQ_0833,0.6644,False,True,True,D
qwen25,MQ_0839,0.6644,False,False,False,B
qwen25,MQ_0861,0.6644,False,True,False,A
qwen25,MQ_0869,0.6644,False,False,True,A
qwen25,MQ_0879,0.6644,True,False,False,A
qwen25,MQ_0894,0.6644,True,True,False,D
qwen25,MQ_0918,0.6644,True,False,False,D
qwen25,MQ_0943,0.6644,False,False,False,B
qwen25,MQ_0950,0.6644,False,False,False,B
qwen25,MQ_0968,0.6644,True,True,False,A
qwen25,MQ_0977,0.6644,True,True,False,A
qwen25,MQ_0007,0.6729,False,True,False,B
qwen25,MQ_0209,0.6729,True,False,False,A
qwen25,MQ_0322,0.6729,False,False,True,B
qwen25,MQ_0333,0.6729,False,False,True,C
qwen25,MQ_0362,0.6729,True,False,False,B
qwen25,MQ_0364,0.6729,False,False,True,A
qwen25,MQ_0458,0.6729,False,False,True,B
qwen25,MQ_0522,0.6729,True,False,False,B
qwen25,MQ_0552,0.6729,True,False,False,A
qwen25,MQ_0582,0.6729,False,True,False,A
qwen25,MQ_0626,0.6729,True,False,False,B
qwen25,MQ_0738,0.6729,False,False,True,B
qwen25,MQ_0740,0.6729,True,False,False,A
qwen25,MQ_0778,0.6729,False,False,True,A
qwen25,MQ_0834,0.6729,False,True,False,C
qwen25,MQ_0877,0.6729,False,True,False,A
qwen25,MQ_0899,0.6729,False,True,False,A
qwen25,MQ_0927,0.6729,False,False,True,A
qwen25,MQ_0960,0.6729,False,True,False,A
qwen25,MQ_0002,0.6935,True,False,False,C
qwen25,MQ_0014,0.6935,False,True,False,D
qwen25,MQ_0290,0.6935,True,False,False,D
qwen25,MQ_0351,0.6935,True,False,False,B
qwen25,MQ_0384,0.6935,True,False,False,C
qwen25,MQ_0454,0.6935,False,True,False,B
qwen25,MQ_0503,0.6935,False,False,False,A
qwen25,MQ_0565,0.6935,True,False,False,C
qwen25,MQ_0570,0.6935,True,False,False,D
qwen25,MQ_0576,0.6935,False,True,False,D
qwen25,MQ_0638,0.6935,False,False,True,D
qwen25,MQ_0763,0.6935,True,False,False,C
qwen25,MQ_0774,0.6935,True,False,False,B
qwen25,MQ_0948,0.6935,True,False,False,C
qwen25,MQ_0011,0.757,True,True,False,C
qwen25,MQ_0018,0.757,False,False,False,D
qwen25,MQ_0019,0.757,True,True,False,C
qwen25,MQ_0022,0.757,False,False,False,B
qwen25,MQ_0055,0.757,True,True,False,A
qwen25,MQ_0064,0.757,False,True,True,C
qwen25,MQ_0066,0.757,False,True,True,C
qwen25,MQ_0087,0.757,False,True,True,C
qwen25,MQ_0104,0.757,False,False,True,C
qwen25,MQ_0128,0.757,False,True,True,A
qwen25,MQ_0136,0.757,True,False,True,A
qwen25,MQ_0176,0.757,True,False,False,A
qwen25,MQ_0187,0.757,False,True,True,A
qwen25,MQ_0196,0.757,True,False,False,A
qwen25,MQ_0222,0.757,True,False,False,C
qwen25,MQ_0235,0.757,True,False,False,A
qwen25,MQ_0236,0.757,True,False,True,A
qwen25,MQ_0240,0.757,False,False,False,D
qwen25,MQ_0247,0.757,True,True,False,A
qwen25,MQ_0319,0.757,True,True,False,C
qwen25,MQ_0328,0.757,True,False,True,A
qwen25,MQ_0346,0.757,True,False,True,A
qwen25,MQ_0378,0.757,True,False,False,A
qwen25,MQ_0415,0.757,True,False,False,C
qwen25,MQ_0422,0.757,True,False,True,C
qwen25,MQ_0438,0.757,False,False,True,A
qwen25,MQ_0451,0.757,False,False,False,B
qwen25,MQ_0459,0.757,True,False,True,A
qwen25,MQ_0460,0.757,True,False,False,A
qwen25,MQ_0510,0.757,True,True,False,C
qwen25,MQ_0521,0.757,True,False,False,A
qwen25,MQ_0566,0.757,True,False,False,A
qwen25,MQ_0569,0.757,True,False,True,A
qwen25,MQ_0575,0.757,True,False,False,A
qwen25,MQ_0600,0.757,True,True,False,C
qwen25,MQ_0651,0.757,True,True,False,C
qwen25,MQ_0669,0.757,False,False,True,A
qwen25,MQ_0686,0.757,True,False,True,A
qwen25,MQ_0709,0.757,True,True,False,C
qwen25,MQ_0715,0.757,False,False,False,D
qwen25,MQ_0767,0.757,True,False,False,A
qwen25,MQ_0771,0.757,True,False,True,C
qwen25,MQ_0782,0.757,False,False,False,B
qwen25,MQ_0798,0.757,False,True,False,C
qwen25,MQ_0813,0.757,False,False,False,B
qwen25,MQ_0815,0.757,False,False,False,D
qwen25,MQ_0831,0.757,True,False,False,A
qwen25,MQ_0856,0.757,False,True,False,A
qwen25,MQ_0860,0.757,False,True,True,C
qwen25,MQ_0867,0.757,True,False,False,A
qwen25,MQ_0870,0.757,True,False,True,A
qwen25,MQ_0895,0.757,True,False,False,C
qwen25,MQ_0900,0.757,False,False,False,D
qwen25,MQ_0917,0.757,False,False,False,D
qwen25,MQ_0922,0.757,False,True,True,A
qwen25,MQ_0938,0.757,True,False,True,A
qwen25,MQ_0965,0.757,True,False,False,C
qwen25,MQ_0985,0.757,True,True,False,A
qwen25,MQ_0987,0.757,True,False,True,A
qwen25,MQ_0990,0.757,True,False,True,A
qwen25,MQ_0991,0.757,False,False,False,B
qwen25,MQ_0993,0.757,True,True,False,A
qwen25,MQ_0994,0.757,False,True,False,C
qwen25,MQ_0049,0.7571,True,True,False,A
qwen25,MQ_0174,0.7571,False,False,False,D
qwen25,MQ_0181,0.7571,True,True,False,A
qwen25,MQ_0198,0.7571,False,False,False,C
qwen25,MQ_0243,0.7571,True,False,True,B
qwen25,MQ_0249,0.7571,True,True,False,A
qwen25,MQ_0266,0.7571,False,False,False,D
qwen25,MQ_0269,0.7571,False,False,True,B
qwen25,MQ_0270,0.7571,True,False,True,A
qwen25,MQ_0294,0.7571,False,True,False,A
qwen25,MQ_0299,0.7571,True,True,False,A
qwen25,MQ_0327,0.7571,False,True,False,A
qwen25,MQ_0335,0.7571,True,True,False,A
qwen25,MQ_0339,0.7571,False,False,False,D
qwen25,MQ_0341,0.7571,False,True,True,A
qwen25,MQ_0358,0.7571,False,False,True,A
qwen25,MQ_0371,0.7571,True,True,False,B
qwen25,MQ_0374,0.7571,True,False,True,B
qwen25,MQ_0382,0.7571,False,False,True,B
qwen25,MQ_0395,0.7571,False,False,True,B
qwen25,MQ_0400,0.7571,True,False,True,A
qwen25,MQ_0402,0.7571,True,False,False,A
qwen25,MQ_0446,0.7571,True,False,True,B
qwen25,MQ_0449,0.7571,True,True,False,B
qwen25,MQ_0481,0.7571,True,False,False,B
qwen25,MQ_0482,0.7571,False,True,True,B
qwen25,MQ_0492,0.7571,True,False,True,B
qwen25,MQ_0493,0.7571,False,False,False,C
qwen25,MQ_0498,0.7571,False,True,True,A
qwen25,MQ_0499,0.7571,False,False,False,D
qwen25,MQ_0502,0.7571,False,True,True,B
qwen25,MQ_0512,0.7571,False,True,True,B
qwen25,MQ_0525,0.7571,True,False,False,A
qwen25,MQ_0530,0.7571,True,True,False,B
qwen25,MQ_0533,0.7571,False,True,False,B
qwen25,MQ_0539,0.7571,False,False,False,C
qwen25,MQ_0544,0.7571,False,True,True,A
qwen25,MQ_0551,0.7571,True,False,False,B
qwen25,MQ_0559,0.7571,True,False,False,A
qwen25,MQ_0577,0.7571,True,False,False,B
qwen25,MQ_0578,0.7571,True,False,False,A
qwen25,MQ_0608,0.7571,True,False,True,B
qwen25,MQ_0620,0.7571,False,True,False,A
qwen25,MQ_0624,0.7571,True,False,False,B
qwen25,MQ_0627,0.7571,True,True,False,A
qwen25,MQ_0645,0.7571,True,True,False,A
qwen25,MQ_0657,0.7571,True,True,False,B
qwen25,MQ_0684,0.7571,True,False,True,A
qwen25,MQ_0700,0.7571,False,True,True,B
qwen25,MQ_0706,0.7571,True,True,False,A
qwen25,MQ_0726,0.7571,True,False,True,A
qwen25,MQ_0727,0.7571,True,False,False,B
qwen25,MQ_0741,0.7571,False,False,False,C
qwen25,MQ_0752,0.7571,False,False,False,D
qwen25,MQ_0754,0.7571,True,False,False,A
qwen25,MQ_0762,0.7571,False,False,False,C
qwen25,MQ_0821,0.7571,False,False,False,C
qwen25,MQ_0825,0.7571,False,True,False,A
qwen25,MQ_0851,0.7571,False,False,True,A
qwen25,MQ_0854,0.7571,False,False,False,C
qwen25,MQ_0872,0.7571,True,False,True,B
qwen25,MQ_0902,0.7571,False,False,False,D
qwen25,MQ_0906,0.7571,True,False,True,B
qwen25,MQ_0935,0.7571,True,False,True,A
qwen25,MQ_0940,0.7571,True,True,False,B
qwen25,MQ_0945,0.7571,False,False,True,A
qwen25,MQ_0955,0.7571,False,False,False,C
qwen25,MQ_0957,0.7571,False,True,False,A
qwen25,MQ_0961,0.7571,True,True,False,A
qwen25,MQ_0999,0.7571,True,True,False,A
qwen25,MQ_0023,0.767,False,False,False,A
qwen25,MQ_0030,0.767,False,True,True,D
qwen25,MQ_0047,0.767,True,True,False,D
qwen25,MQ_0054,0.767,False,False,False,B
qwen25,MQ_0061,0.767,True,False,True,D
qwen25,MQ_0063,0.767,False,False,False,B
qwen25,MQ_0080,0.767,True,True,False,D
qwen25,MQ_0084,0.767,False,False,False,A
qwen25,MQ_0086,0.767,False,False,False,B
qwen25,MQ_0088,0.767,True,False,False,C
qwen25,MQ_0108,0.767,True,False,False,D
qwen25,MQ_0110,0.767,False,True,True,D
qwen25,MQ_0120,0.767,True,True,False,D
qwen25,MQ_0121,0.767,True,True,False,D
qwen25,MQ_0122,0.767,False,False,False,A
qwen25,MQ_0130,0.767,True,True,False,C
qwen25,MQ_0168,0.767,True,True,False,C
qwen25,MQ_0200,0.767,False,False,False,A
qwen25,MQ_0245,0.767,True,False,True,D
qwen25,MQ_0256,0.767,False,True,False,D
qwen25,MQ_0282,0.767,False,True,True,C
qwen25,MQ_0301,0.767,False,False,False,B
qwen25,MQ_0306,0.767,True,False,False,D
qwen25,MQ_0357,0.767,True,True,False,D
qwen25,MQ_0386,0.767,True,False,True,D
qwen25,MQ_0393,0.767,True,True,False,C
qwen25,MQ_0414,0.767,False,True,True,C
qwen25,MQ_0418,0.767,True,False,True,C
qwen25,MQ_0437,0.767,False,False,False,B
qwen25,MQ_0441,0.767,True,True,False,C
qwen25,MQ_0464,0.767,True,True,False,D
qwen25,MQ_0488,0.767,True,False,True,D
qwen25,MQ_0491,0.767,True,True,False,D
qwen25,MQ_0542,0.767,True,False,False,D
qwen25,MQ_0543,0.767,True,False,False,C
qwen25,MQ_0548,0.767,True,False,False,C
qwen25,MQ_0556,0.767,False,False,True,D
qwen25,MQ_0583,0.767,True,False,False,C
qwen25,MQ_0589,0.767,False,False,False,A
qwen25,MQ_0592,0.767,True,False,False,C
qwen25,MQ_0612,0.767,False,True,True,D
qwen25,MQ_0644,0.767,True,False,False,D
qwen25,MQ_0656,0.767,False,True,True,C
qwen25,MQ_0667,0.767,True,False,False,C
qwen25,MQ_0680,0.767,True,False,True,C
qwen25,MQ_0682,0.767,False,True,True,D
qwen25,MQ_0685,0.767,True,False,False,C
qwen25,MQ_0688,0.767,False,False,False,B
qwen25,MQ_0744,0.767,True,False,False,D
qwen25,MQ_0747,0.767,True,False,True,D
qwen25,MQ_0770,0.767,True,False,False,C
qwen25,MQ_0793,0.767,True,False,False,D
qwen25,MQ_0794,0.767,True,True,False,D
qwen25,MQ_0807,0.767,False,True,True,C
qwen25,MQ_0814,0.767,True,False,True,D
qwen25,MQ_0823,0.767,False,False,False,B
qwen25,MQ_0845,0.767,True,False,False,C
qwen25,MQ_0862,0.767,True,False,False,D
qwen25,MQ_0868,0.767,False,False,False,B
qwen25,MQ_0923,0.767,False,True,True,C
qwen25,MQ_0946,0.767,False,True,False,D
qwen25,MQ_0963,0.767,True,False,True,D
qwen25,MQ_0966,0.767,False,False,False,A
qwen25,MQ_0970,0.767,True,True,False,D
qwen25,MQ_0971,0.767,True,False,False,D
qwen25,MQ_0038,0.7883,False,True,True,B
qwen25,MQ_0045,0.7883,True,False,False,D
qwen25,MQ_0056,0.7883,False,False,False,A
qwen25,MQ_0065,0.7883,True,False,False,B
qwen25,MQ_0075,0.7883,False,False,True,D
qwen25,MQ_0076,0.7883,False,False,True,D
qwen25,MQ_0077,0.7883,True,False,True,B
qwen25,MQ_0085,0.7883,True,False,False,D
qwen25,MQ_0092,0.7883,False,False,False,A
qwen25,MQ_0155,0.7883,True,False,False,D
qwen25,MQ_0213,0.7883,True,False,True,D
qwen25,MQ_0217,0.7883,True,False,False,B
qwen25,MQ_0223,0.7883,True,False,False,D
qwen25,MQ_0224,0.7883,False,False,False,A
qwen25,MQ_0227,0.7883,False,True,True,B
qwen25,MQ_0250,0.7883,True,False,True,D
qwen25,MQ_0251,0.7883,False,False,False,A
qwen25,MQ_0264,0.7883,True,True,False,D
qwen25,MQ_0291,0.7883,True,True,False,D
qwen25,MQ_0297,0.7883,True,True,False,D
qwen25,MQ_0355,0.7883,False,True,True,D
qwen25,MQ_0360,0.7883,True,True,False,B
qwen25,MQ_0398,0.7883,False,False,False,A
qwen25,MQ_0417,0.7883,False,False,False,C
qwen25,MQ_0419,0.7883,False,True,True,B
qwen25,MQ_0426,0.7883,False,False,False,A
qwen25,MQ_0447,0.7883,True,False,True,B
qwen25,MQ_0496,0.7883,False,False,True,B
qwen25,MQ_0500,0.7883,True,True,False,D
qwen25,MQ_0513,0.7883,True,True,False,D
qwen25,MQ_0529,0.7883,False,True,False,B
qwen25,MQ_0531,0.7883,False,True,False,B
qwen25,MQ_0534,0.7883,False,True,False,D
qwen25,MQ_0546,0.7883,False,True,False,D
qwen25,MQ_0571,0.7883,True,False,False,B
qwen25,MQ_0573,0.7883,False,False,False,C
qwen25,MQ_0581,0.7883,True,True,False,D
qwen25,MQ_0609,0.7883,True,False,False,B
qwen25,MQ_0617,0.7883,True,False,False,D
qwen25,MQ_0629,0.7883,True,True,False,D
qwen25,MQ_0631,0.7883,True,False,True,D
qwen25,MQ_0653,0.7883,True,False,True,D
qwen25,MQ_0679,0.7883,True,False,False,D
qwen25,MQ_0683,0.7883,False,False,False,C
qwen25,MQ_0712,0.7883,True,False,True,B
qwen25,MQ_0714,0.7883,False,False,False,A
qwen25,MQ_0735,0.7883,False,True,False,D
qwen25,MQ_0739,0.7883,True,True,False,B
qwen25,MQ_0788,0.7883,False,False,False,C
qwen25,MQ_0801,0.7883,True,True,False,B
qwen25,MQ_0811,0.7883,False,True,True,B
qwen25,MQ_0817,0.7883,True,False,False,D
qwen25,MQ_0820,0.7883,True,True,False,B
qwen25,MQ_0836,0.7883,False,False,False,C
qwen25,MQ_0840,0.7883,False,False,False,C
qwen25,MQ_0887,0.7883,False,False,False,C
qwen25,MQ_0890,0.7883,False,True,True,D
qwen25,MQ_0903,0.7883,True,False,True,D
qwen25,MQ_0909,0.7883,False,False,False,C
qwen25,MQ_0926,0.7883,False,False,False,A
qwen25,MQ_0930,0.7883,False,True,False,D
qwen25,MQ_0939,0.7883,False,True,True,D
qwen25,MQ_0941,0.7883,True,False,False,D
